2018.03.20,02:30,8493.56,8505.40,8465.96,8484.58,430
2018.03.20,02:45,8485.74,8569.99,8465.92,8541.55,418
2018.03.20,03:00,8538.51,8538.51,8422.87,8446.62,416
2018.03.20,03:15,8445.99,8469.44,8370.71,8423.08,374
2018.03.20,03:30,8423.23,8468.35,8422.85,8435.40,286
2018.03.20,03:45,8435.18,8459.65,8429.26,8450.51,325
2018.03.20,04:00,8450.92,8485.24,8441.50,8443.34,245
2018.03.20,04:15,8443.33,8462.91,8430.76,8454.17,295
2018.03.20,04:30,8454.18,8455.92,8394.31,8420.65,366
2018.03.20,04:45,8420.24,8421.12,8364.83,8403.32,446
2018.03.20,05:00,8403.37,8455.24,8383.29,8451.40,366
2018.03.20,05:15,8451.02,8510.08,8422.54,8445.04,405
2018.03.20,05:30,8445.03,8512.81,8443.62,8504.45,356
2018.03.20,05:45,8507.15,8570.49,8498.55,8521.59,466
2018.03.20,06:00,8521.58,8549.34,8499.49,8516.12,531
2018.03.20,06:15,8519.01,8600.35,8519.01,8538.15,423
2018.03.20,06:30,8531.58,8542.99,8480.69,8542.98,419
2018.03.20,06:45,8543.29,8562.95,8521.81,8549.92,423
2018.03.20,07:00,8548.38,8551.04,8494.01,8496.55,409
2018.03.20,07:15,8496.56,8519.19,8455.62,8514.70,378
2018.03.20,07:30,8505.15,8506.46,8451.09,8454.32,389
2018.03.20,07:45,8454.33,8481.65,8367.83,8407.22,468
2018.03.20,08:00,8407.21,8407.21,8329.33,8383.55,483
2018.03.20,08:15,8383.54,8410.26,8371.24,8375.79,449
2018.03.20,08:30,8375.74,8432.64,8369.34,8432.64,461
2018.03.20,08:45,8432.65,8440.15,8405.39,8425.75,466
2018.03.20,09:00,8425.58,8440.14,8383.33,8410.01,385
2018.03.20,09:15,8407.00,8489.27,8405.38,8462.89,391
2018.03.20,09:30,8462.95,8467.37,8436.70,8456.40,381
2018.03.20,09:45,8456.51,8490.81,8424.74,8440.55,388
2018.03.20,10:00,8439.65,8458.08,8416.94,8440.57,326
2018.03.20,10:15,8440.34,8460.43,8378.78,8404.18,448
2018.03.20,10:30,8404.15,8433.67,8389.76,8422.00,453
2018.03.20,10:45,8422.04,8422.31,8305.14,8337.81,506
2018.03.20,11:00,8337.85,8344.21,8264.96,8331.04,515
2018.03.20,11:15,8332.33,8347.15,8308.51,8340.27,518
2018.03.20,11:30,8340.37,8374.04,8320.06,8320.06,479
2018.03.20,11:45,8315.70,8354.39,8315.70,8316.57,406
2018.03.20,12:00,8316.56,8329.68,8270.68,8320.69,422
2018.03.20,12:15,8320.32,8369.19,8296.71,8350.19,432
2018.03.20,12:30,8350.49,8429.42,8338.92,8397.70,437
2018.03.20,12:45,8397.60,8440.46,8388.18,8403.21,499
2018.03.20,13:00,8400.30,8449.31,8389.93,8409.67,455
2018.03.20,13:15,8412.74,8445.56,8389.73,8400.01,509
2018.03.20,13:30,8400.34,8426.66,8383.20,8426.26,516
2018.03.20,13:45,8426.27,8445.60,8403.88,8431.98,539
2018.03.20,14:00,8431.97,8450.55,8406.47,8406.51,479
2018.03.20,14:15,8409.99,8522.23,8407.24,8498.67,590
2018.03.20,14:30,8498.40,8511.31,8457.83,8466.93,503
2018.03.20,14:45,8466.92,8491.45,8445.23,8464.99,501
2018.03.20,15:00,8458.07,8461.56,8420.03,8435.96,416
2018.03.20,15:15,8436.42,8464.01,8422.10,8461.79,488
2018.03.20,15:30,8461.90,8484.65,8455.01,8473.87,447
2018.03.20,15:45,8474.06,8548.58,8474.06,8492.09,528
2018.03.20,16:00,8492.08,8507.44,8474.34,8489.50,496
2018.03.20,16:15,8489.46,8489.51,8432.81,8463.64,394
2018.03.20,16:30,8463.58,8496.96,8454.99,8475.29,465
2018.03.20,16:45,8475.30,8475.48,8415.01,8435.27,376
2018.03.20,17:00,8434.38,8475.42,8418.49,8447.90,393
2018.03.20,17:15,8447.77,8460.37,8428.42,8444.51,429
2018.03.20,17:30,8442.82,8450.83,8395.33,8439.93,392
2018.03.20,17:45,8439.96,8480.02,8439.96,8462.21,315
2018.03.20,18:00,8461.72,8486.96,8459.24,8464.45,420
2018.03.20,18:15,8464.44,8544.69,8459.10,8532.45,346
2018.03.20,18:30,8532.32,8546.26,8475.17,8513.38,401
2018.03.20,18:45,8512.92,8516.15,8473.56,8479.79,439
2018.03.20,19:00,8479.85,8515.24,8478.80,8500.93,316
2018.03.20,19:15,8500.95,8779.05,8486.49,8735.31,413
2018.03.20,19:30,8736.24,8795.14,8725.15,8749.10,504
2018.03.20,19:45,8739.54,8789.37,8698.14,8778.10,467
2018.03.20,20:00,8778.99,8787.95,8740.46,8759.01,504
2018.03.20,20:15,8756.64,8780.99,8741.38,8742.26,422
2018.03.20,20:30,8739.58,8819.67,8725.65,8819.67,342
2018.03.20,20:45,8821.01,8839.45,8779.45,8804.99,472
2018.03.20,21:00,8805.72,8822.09,8777.20,8791.42,424
2018.03.20,21:15,8791.52,8803.24,8747.31,8767.94,462
2018.03.20,21:30,8765.07,8780.87,8738.06,8776.09,395
2018.03.20,21:45,8771.57,8789.49,8761.14,8770.73,368
2018.03.20,22:00,8770.40,8782.69,8760.15,8772.15,400
2018.03.20,22:15,8772.05,8810.14,8756.49,8791.98,419
2018.03.20,22:30,8791.47,8900.77,8775.54,8894.35,440
2018.03.20,22:45,8898.35,8903.59,8866.09,8886.74,418
2018.03.20,23:00,8890.81,8995.49,8877.12,8935.98,444
2018.03.20,23:15,8936.01,8961.52,8879.62,8900.74,488
2018.03.20,23:30,8906.27,8912.65,8800.26,8848.54,431
2018.03.20,23:45,8849.65,8903.49,8849.34,8860.32,425
2018.03.21,00:00,8859.69,8873.28,8825.61,8866.51,374
2018.03.21,00:15,8869.45,8905.05,8861.01,8861.01,265
2018.03.21,00:30,8863.56,8939.64,8861.01,8928.01,318
2018.03.21,00:45,8928.02,8944.92,8910.53,8934.26,328
2018.03.21,01:00,8934.25,8935.55,8905.90,8905.90,207
2018.03.21,01:15,8904.74,8936.70,8900.01,8914.90,294
2018.03.21,01:30,8914.92,8920.51,8851.69,8861.22,332
2018.03.21,01:45,8861.18,8901.14,8847.50,8891.96,302
2018.03.21,02:00,8891.97,8895.95,8868.15,8890.49,334
2018.03.21,02:15,8890.55,8901.45,8830.78,8832.08,366
2018.03.21,02:30,8832.05,8860.56,8793.80,8801.34,421
2018.03.21,02:45,8796.30,8857.45,8796.30,8856.07,305
2018.03.21,03:00,8855.49,8881.61,8846.01,8859.01,410
2018.03.21,03:15,8854.66,8859.49,8826.90,8845.01,279
2018.03.21,03:30,8836.26,8884.97,8829.70,8869.35,369
2018.03.21,03:45,8869.37,8912.83,8853.43,8901.36,480
2018.03.21,04:00,8901.43,8932.49,8880.41,8894.92,487
2018.03.21,04:15,8894.55,8898.53,8872.62,8887.26,399
2018.03.21,04:30,8888.41,8902.64,8882.81,8889.81,476
2018.03.21,04:45,8884.20,8920.52,8882.97,8915.26,389
2018.03.21,05:00,8915.56,8936.22,8905.08,8922.27,360
2018.03.21,05:15,8922.08,8937.19,8888.48,8914.83,435
2018.03.21,05:30,8911.22,8911.22,8885.52,8896.11,345
2018.03.21,05:45,8896.12,8909.94,8892.99,8897.04,303
2018.03.21,06:00,8895.51,8932.83,8890.77,8896.95,212
2018.03.21,06:15,8896.03,8927.40,8889.56,8927.38,318
2018.03.21,06:30,8927.01,8930.56,8912.53,8923.83,212
2018.03.21,06:45,8923.66,9007.50,8913.88,8971.42,420
2018.03.21,07:00,8971.37,8998.15,8961.90,8991.65,405
2018.03.21,07:15,8991.91,9070.59,8979.01,9064.65,417
2018.03.21,07:30,9066.31,9074.65,9007.49,9016.05,341
2018.03.21,07:45,9016.04,9047.09,8999.42,9014.13,330
2018.03.21,08:00,9019.29,9039.00,9018.06,9039.00,348
2018.03.21,08:15,9045.60,9064.99,9035.60,9054.53,214
2018.03.21,08:30,9054.55,9059.17,9009.00,9028.03,357
2018.03.21,08:45,9028.09,9042.99,8975.29,8988.78,302
2018.03.21,09:00,8993.98,8999.63,8949.45,8979.15,370
2018.03.21,09:15,8980.60,9015.49,8979.88,9009.65,349
2018.03.21,09:30,9009.49,9035.67,8996.14,9010.79,378
2018.03.21,09:45,9010.78,9025.87,9007.83,9013.35,325
2018.03.21,10:00,9013.34,9037.17,8964.03,8989.44,329
2018.03.21,10:15,8989.43,8993.01,8948.00,8983.96,329
2018.03.21,10:30,8983.65,8983.65,8844.50,8870.03,331
2018.03.21,10:45,8870.04,8904.15,8863.80,8869.71,437
2018.03.21,11:00,8869.57,8892.38,8823.74,8877.49,528
2018.03.21,11:15,8880.49,8918.01,8880.49,8903.29,305
2018.03.21,11:30,8903.15,8926.72,8875.76,8920.89,385
2018.03.21,11:45,8916.64,8928.75,8900.24,8913.09,438
2018.03.21,12:00,8912.67,8927.44,8910.22,8912.28,377
2018.03.21,12:15,8912.29,8992.51,8895.05,8986.74,415
2018.03.21,12:30,8994.99,9018.63,8979.67,9013.51,527
2018.03.21,12:45,9013.46,9030.86,8998.04,9001.06,309
2018.03.21,13:00,9001.07,9030.30,8996.81,9021.99,421
2018.03.21,13:15,9022.03,9035.49,9007.76,9014.56,352
2018.03.21,13:30,9014.51,9018.05,9004.56,9014.08,243
2018.03.21,13:45,9013.76,9016.29,9000.07,9009.31,406
2018.03.21,14:00,9009.32,9017.40,9007.51,9013.36,242
2018.03.21,14:15,9013.38,9066.44,9006.99,9042.96,355
2018.03.21,14:30,9042.93,9083.90,9036.49,9075.01,339
2018.03.21,14:45,9073.01,9073.01,9005.08,9018.17,381
2018.03.21,15:00,9011.30,9038.05,9010.39,9024.39,507
2018.03.21,15:15,9024.37,9030.89,9014.69,9014.78,277
2018.03.21,15:30,9015.14,9024.96,8959.96,8973.59,286
2018.03.21,15:45,8968.47,8975.67,8913.80,8966.24,481
2018.03.21,16:00,8966.37,9022.95,8965.04,9013.01,424
2018.03.21,16:15,9013.03,9019.31,8986.26,8996.83,375
2018.03.21,16:30,8996.90,9003.82,8992.06,8998.62,338
2018.03.21,16:45,8998.10,8998.62,8940.12,8974.67,397
2018.03.21,17:00,8974.56,9015.17,8965.99,8987.36,545
